sample	strainID	genus	species	count	count_correct	replicate	day	measure_env	evolution_env
T1B5_t1	HAMBI_1988	Chitinophaga	sancti	0	0	E	28	bact	bact
T1B5_t1	HAMBI_2159	Trinickia	caryophylli	4	7	E	28	bact	bact
T1B5_t1	HAMBI_2160	Bordetella	avium	147	337	E	28	bact	bact
T1B5_t1	HAMBI_2164	Cupriavidus	oxalaticus	3	4	E	28	bact	bact
T1B5_t1	HAMBI_2443	Paracoccus	denitrificans	16	37	E	28	bact	bact
T1B5_t1	HAMBI_2494	Paraburkholderia	kururiensis	4	7	E	28	bact	bact
T1B5_t1	HAMBI_2659	Stenotrophomonas	maltophilia	172	296	E	28	bact	bact
T1B5_t1	HAMBI_2792	Moraxella	canis	0	0	E	28	bact	bact
T1B5_t1	HAMBI_3031	Niabella	yanshanensis	43	148	E	28	bact	bact
T1B5_t1	HAMBI_3237	Microvirga	lotononidis	0	0	E	28	bact	bact
T1B5_t2	HAMBI_0006	Pseudomonas	putida	4190	4387	E	56	bact	bact
T1B5_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	E	56	bact	bact
T1B5_t2	HAMBI_0105	Agrobacterium	tumefaciens	368	674	E	56	bact	bact
T1B5_t2	HAMBI_0262	Brevundimonas	bullata	0	0	E	56	bact	bact
T1B5_t2	HAMBI_0403	Comamonas	testosteroni	362	295	E	56	bact	bact
T1B5_t2	HAMBI_1279	Hafnia	alvei	0	0	E	56	bact	bact
T1B5_t2	HAMBI_1287	Citrobacter	koseri	444	465	E	56	bact	bact
T1B5_t2	HAMBI_1292	Morganella	morganii	31	32	E	56	bact	bact
T1B5_t2	HAMBI_1299	Kluyvera	intermedia	0	0	E	56	bact	bact
T1B5_t2	HAMBI_1842	Sphingobium	yanoikuyae	153	280	E	56	bact	bact
T1B5_t2	HAMBI_1896	Sphingobacterium	spiritivorum	2518	4614	E	56	bact	bact
T1B5_t2	HAMBI_1972	Aeromonas	caviae	12267	8991	E	56	bact	bact
T1B5_t2	HAMBI_1977	Pseudomonas	chlororaphis	68	100	E	56	bact	bact
T1B5_t2	HAMBI_1988	Chitinophaga	sancti	0	0	E	56	bact	bact
T1B5_t2	HAMBI_2159	Trinickia	caryophylli	3	5	E	56	bact	bact
T1B5_t2	HAMBI_2160	Bordetella	avium	119	291	E	56	bact	bact
T1B5_t2	HAMBI_2164	Cupriavidus	oxalaticus	7	10	E	56	bact	bact
T1B5_t2	HAMBI_2443	Paracoccus	denitrificans	19	46	E	56	bact	bact
T1B5_t2	HAMBI_2494	Paraburkholderia	kururiensis	2	4	E	56	bact	bact
T1B5_t2	HAMBI_2659	Stenotrophomonas	maltophilia	349	639	E	56	bact	bact
T1B5_t2	HAMBI_2792	Moraxella	canis	0	0	E	56	bact	bact
T1B5_t2	HAMBI_3031	Niabella	yanshanensis	24	88	E	56	bact	bact
T1B5_t2	HAMBI_3237	Microvirga	lotononidis	6	7	E	56	bact	bact
T1B5_t3	HAMBI_0006	Pseudomonas	putida	2942	3098	E	84	bact	bact
T1B5_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	E	84	bact	bact
T1B5_t3	HAMBI_0105	Agrobacterium	tumefaciens	435	802	E	84	bact	bact
T1B5_t3	HAMBI_0262	Brevundimonas	bullata	0	0	E	84	bact	bact
T1B5_t3	HAMBI_0403	Comamonas	testosteroni	610	500	E	84	bact	bact
T1B5_t3	HAMBI_1279	Hafnia	alvei	4	4	E	84	bact	bact
T1B5_t3	HAMBI_1287	Citrobacter	koseri	421	443	E	84	bact	bact
T1B5_t3	HAMBI_1292	Morganella	morganii	42	44	E	84	bact	bact
T1B5_t3	HAMBI_1299	Kluyvera	intermedia	4	4	E	84	bact	bact
T1B5_t3	HAMBI_1842	Sphingobium	yanoikuyae	133	245	E	84	bact	bact
T1B5_t3	HAMBI_1896	Sphingobacterium	spiritivorum	1493	2751	E	84	bact	bact
T1B5_t3	HAMBI_1972	Aeromonas	caviae	8765	6460	E	84	bact	bact
T1B5_t3	HAMBI_1977	Pseudomonas	chlororaphis	29	43	E	84	bact	bact
T1B5_t3	HAMBI_1988	Chitinophaga	sancti	0	0	E	84	bact	bact
T1B5_t3	HAMBI_2159	Trinickia	caryophylli	2	4	E	84	bact	bact
T1B5_t3	HAMBI_2160	Bordetella	avium	64	157	E	84	bact	bact
T1B5_t3	HAMBI_2164	Cupriavidus	oxalaticus	7	10	E	84	bact	bact
T1B5_t3	HAMBI_2443	Paracoccus	denitrificans	10	25	E	84	bact	bact
T1B5_t3	HAMBI_2494	Paraburkholderia	kururiensis	2	4	E	84	bact	bact
T1B5_t3	HAMBI_2659	Stenotrophomonas	maltophilia	320	590	E	84	bact	bact
T1B5_t3	HAMBI_2792	Moraxella	canis	0	0	E	84	bact	bact
T1B5_t3	HAMBI_3031	Niabella	yanshanensis	37	136	E	84	bact	bact
T1B5_t3	HAMBI_3237	Microvirga	lotononidis	7	9	E	84	bact	bact
T1B6_t1	HAMBI_0006	Pseudomonas	putida	3693	3732	F	28	bact	bact
T1B6_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	F	28	bact	bact
T1B6_t1	HAMBI_0105	Agrobacterium	tumefaciens	403	713	F	28	bact	bact
T1B6_t1	HAMBI_0262	Brevundimonas	bullata	0	0	F	28	bact	bact
T1B6_t1	HAMBI_0403	Comamonas	testosteroni	275	216	F	28	bact	bact
T1B6_t1	HAMBI_1279	Hafnia	alvei	5	5	F	28	bact	bact
T1B6_t1	HAMBI_1287	Citrobacter	koseri	1578	1595	F	28	bact	bact
T1B6_t1	HAMBI_1292	Morganella	morganii	33	33	F	28	bact	bact
T1B6_t1	HAMBI_1299	Kluyvera	intermedia	5	4	F	28	bact	bact
T1B6_t1	HAMBI_1842	Sphingobium	yanoikuyae	156	276	F	28	bact	bact
T1B6_t1	HAMBI_1896	Sphingobacterium	spiritivorum	2854	5047	F	28	bact	bact
T1B6_t1	HAMBI_1972	Aeromonas	caviae	11426	8082	F	28	bact	bact
T1B6_t1	HAMBI_1977	Pseudomonas	chlororaphis	101	143	F	28	bact	bact
T1B6_t1	HAMBI_1988	Chitinophaga	sancti	0	0	F	28	bact	bact
T1B6_t1	HAMBI_2159	Trinickia	caryophylli	4	7	F	28	bact	bact
T1B6_t1	HAMBI_2160	Bordetella	avium	122	288	F	28	bact	bact
T1B6_t1	HAMBI_2164	Cupriavidus	oxalaticus	1	1	F	28	bact	bact
T1B6_t1	HAMBI_2443	Paracoccus	denitrificans	22	52	F	28	bact	bact
T1B6_t1	HAMBI_2494	Paraburkholderia	kururiensis	3	5	F	28	bact	bact
T1B6_t1	HAMBI_2659	Stenotrophomonas	maltophilia	483	854	F	28	bact	bact
T1B6_t1	HAMBI_2792	Moraxella	canis	0	0	F	28	bact	bact
T1B6_t1	HAMBI_3031	Niabella	yanshanensis	44	156	F	28	bact	bact
T1B6_t1	HAMBI_3237	Microvirga	lotononidis	0	0	F	28	bact	bact
T1B6_t2	HAMBI_0006	Pseudomonas	putida	4083	4359	F	56	bact	bact
T1B6_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	F	56	bact	bact
T1B6_t2	HAMBI_0105	Agrobacterium	tumefaciens	544	1016	F	56	bact	bact
T1B6_t2	HAMBI_0262	Brevundimonas	bullata	0	0	F	56	bact	bact
T1B6_t2	HAMBI_0403	Comamonas	testosteroni	454	377	F	56	bact	bact
T1B6_t2	HAMBI_1279	Hafnia	alvei	4	4	F	56	bact	bact
T1B6_t2	HAMBI_1287	Citrobacter	koseri	674	720	F	56	bact	bact
T1B6_t2	HAMBI_1292	Morganella	morganii	32	34	F	56	bact	bact
T1B6_t2	HAMBI_1299	Kluyvera	intermedia	4	4	F	56	bact	bact
T1B6_t2	HAMBI_1842	Sphingobium	yanoikuyae	102	191	F	56	bact	bact
T1B6_t2	HAMBI_1896	Sphingobacterium	spiritivorum	1679	3137	F	56	bact	bact
T1B6_t2	HAMBI_1972	Aeromonas	caviae	12896	9637	F	56	bact	bact
T1B6_t2	HAMBI_1977	Pseudomonas	chlororaphis	45	67	F	56	bact	bact
T1B6_t2	HAMBI_1988	Chitinophaga	sancti	0	0	F	56	bact	bact
T1B6_t2	HAMBI_2159	Trinickia	caryophylli	0	0	F	56	bact	bact
T1B6_t2	HAMBI_2160	Bordetella	avium	100	249	F	56	bact	bact
T1B6_t2	HAMBI_2164	Cupriavidus	oxalaticus	5	7	F	56	bact	bact
T1B6_t2	HAMBI_2443	Paracoccus	denitrificans	29	72	F	56	bact	bact
T1B6_t2	HAMBI_2494	Paraburkholderia	kururiensis	3	6	F	56	bact	bact
T1B6_t2	HAMBI_2659	Stenotrophomonas	maltophilia	792	1480	F	56	bact	bact
T1B6_t2	HAMBI_2792	Moraxella	canis	0	0	F	56	bact	bact
T1B6_t2	HAMBI_3031	Niabella	yanshanensis	30	112	F	56	bact	bact
T1B6_t2	HAMBI_3237	Microvirga	lotononidis	16	20	F	56	bact	bact
T1B6_t3	HAMBI_0006	Pseudomonas	putida	4015	4284	F	84	bact	bact
T1B6_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	F	84	bact	bact
T1B6_t3	HAMBI_0105	Agrobacterium	tumefaciens	620	1158	F	84	bact	bact
T1B6_t3	HAMBI_0262	Brevundimonas	bullata	0	0	F	84	bact	bact
T1B6_t3	HAMBI_0403	Comamonas	testosteroni	573	476	F	84	bact	bact
T1B6_t3	HAMBI_1279	Hafnia	alvei	0	0	F	84	bact	bact
T1B6_t3	HAMBI_1287	Citrobacter	koseri	556	593	F	84	bact	bact
T1B6_t3	HAMBI_1292	Morganella	morganii	29	31	F	84	bact	bact
T1B6_t3	HAMBI_1299	Kluyvera	intermedia	0	0	F	84	bact	bact
T1B6_t3	HAMBI_1842	Sphingobium	yanoikuyae	116	217	F	84	bact	bact
T1B6_t3	HAMBI_1896	Sphingobacterium	spiritivorum	1551	2896	F	84	bact	bact
T1B6_t3	HAMBI_1972	Aeromonas	caviae	12581	9397	F	84	bact	bact
T1B6_t3	HAMBI_1977	Pseudomonas	chlororaphis	48	72	F	84	bact	bact
T1B6_t3	HAMBI_1988	Chitinophaga	sancti	0	0	F	84	bact	bact
T1B6_t3	HAMBI_2159	Trinickia	caryophylli	3	6	F	84	bact	bact
T1B6_t3	HAMBI_2160	Bordetella	avium	83	207	F	84	bact	bact
T1B6_t3	HAMBI_2164	Cupriavidus	oxalaticus	6	9	F	84	bact	bact
T1B6_t3	HAMBI_2443	Paracoccus	denitrificans	39	97	F	84	bact	bact
T1B6_t3	HAMBI_2494	Paraburkholderia	kururiensis	5	9	F	84	bact	bact
T1B6_t3	HAMBI_2659	Stenotrophomonas	maltophilia	787	1470	F	84	bact	bact
T1B6_t3	HAMBI_2792	Moraxella	canis	0	0	F	84	bact	bact
T1B6_t3	HAMBI_3031	Niabella	yanshanensis	32	120	F	84	bact	bact
T1B6_t3	HAMBI_3237	Microvirga	lotononidis	20	25	F	84	bact	bact
T1BS1_t1	HAMBI_0006	Pseudomonas	putida	4206	4292	A	28	bact	bact_strep
T1BS1_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	28	bact	bact_strep
T1BS1_t1	HAMBI_0105	Agrobacterium	tumefaciens	504	900	A	28	bact	bact_strep
T1BS1_t1	HAMBI_0262	Brevundimonas	bullata	0	0	A	28	bact	bact_strep
T1BS1_t1	HAMBI_0403	Comamonas	testosteroni	226	179	A	28	bact	bact_strep
T1BS1_t1	HAMBI_1279	Hafnia	alvei	0	0	A	28	bact	bact_strep
T1BS1_t1	HAMBI_1287	Citrobacter	koseri	2910	2969	A	28	bact	bact_strep
T1BS1_t1	HAMBI_1292	Morganella	morganii	38	39	A	28	bact	bact_strep
T1BS1_t1	HAMBI_1299	Kluyvera	intermedia	0	0	A	28	bact	bact_strep
T1BS1_t1	HAMBI_1842	Sphingobium	yanoikuyae	181	323	A	28	bact	bact_strep
T1BS1_t1	HAMBI_1896	Sphingobacterium	spiritivorum	2320	4143	A	28	bact	bact_strep
T1BS1_t1	HAMBI_1972	Aeromonas	caviae	13211	9436	A	28	bact	bact_strep
T1BS1_t1	HAMBI_1977	Pseudomonas	chlororaphis	1711	2444	A	28	bact	bact_strep
T1BS1_t1	HAMBI_1988	Chitinophaga	sancti	0	0	A	28	bact	bact_strep
T1BS1_t1	HAMBI_2159	Trinickia	caryophylli	4	7	A	28	bact	bact_strep
T1BS1_t1	HAMBI_2160	Bordetella	avium	67	160	A	28	bact	bact_strep
T1BS1_t1	HAMBI_2164	Cupriavidus	oxalaticus	4	6	A	28	bact	bact_strep
T1BS1_t1	HAMBI_2443	Paracoccus	denitrificans	40	95	A	28	bact	bact_strep
T1BS1_t1	HAMBI_2494	Paraburkholderia	kururiensis	1	2	A	28	bact	bact_strep
T1BS1_t1	HAMBI_2659	Stenotrophomonas	maltophilia	428	764	A	28	bact	bact_strep
T1BS1_t1	HAMBI_2792	Moraxella	canis	0	0	A	28	bact	bact_strep
T1BS1_t1	HAMBI_3031	Niabella	yanshanensis	36	129	A	28	bact	bact_strep
T1BS1_t1	HAMBI_3237	Microvirga	lotononidis	1	1	A	28	bact	bact_strep
T1BS1_t2	HAMBI_0006	Pseudomonas	putida	2862	2972	A	56	bact	bact_strep
T1BS1_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	56	bact	bact_strep
T1BS1_t2	HAMBI_0105	Agrobacterium	tumefaciens	449	816	A	56	bact	bact_strep
T1BS1_t2	HAMBI_0262	Brevundimonas	bullata	0	0	A	56	bact	bact_strep
T1BS1_t2	HAMBI_0403	Comamonas	testosteroni	314	254	A	56	bact	bact_strep
T1BS1_t2	HAMBI_1279	Hafnia	alvei	0	0	A	56	bact	bact_strep
T1BS1_t2	HAMBI_1287	Citrobacter	koseri	196	204	A	56	bact	bact_strep
T1BS1_t2	HAMBI_1292	Morganella	morganii	20	21	A	56	bact	bact_strep
T1BS1_t2	HAMBI_1299	Kluyvera	intermedia	0	0	A	56	bact	bact_strep
T1BS1_t2	HAMBI_1842	Sphingobium	yanoikuyae	50	91	A	56	bact	bact_strep
T1BS1_t2	HAMBI_1896	Sphingobacterium	spiritivorum	2339	4250	A	56	bact	bact_strep
T1BS1_t2	HAMBI_1972	Aeromonas	caviae	10773	7830	A	56	bact	bact_strep
T1BS1_t2	HAMBI_1977	Pseudomonas	chlororaphis	384	558	A	56	bact	bact_strep
T1BS1_t2	HAMBI_1988	Chitinophaga	sancti	0	0	A	56	bact	bact_strep
T1BS1_t2	HAMBI_2159	Trinickia	caryophylli	3	5	A	56	bact	bact_strep
T1BS1_t2	HAMBI_2160	Bordetella	avium	83	201	A	56	bact	bact_strep
T1BS1_t2	HAMBI_2164	Cupriavidus	oxalaticus	5	7	A	56	bact	bact_strep
T1BS1_t2	HAMBI_2443	Paracoccus	denitrificans	12	29	A	56	bact	bact_strep
T1BS1_t2	HAMBI_2494	Paraburkholderia	kururiensis	0	0	A	56	bact	bact_strep
T1BS1_t2	HAMBI_2659	Stenotrophomonas	maltophilia	199	362	A	56	bact	bact_strep
T1BS1_t2	HAMBI_2792	Moraxella	canis	0	0	A	56	bact	bact_strep
T1BS1_t2	HAMBI_3031	Niabella	yanshanensis	34	124	A	56	bact	bact_strep
T1BS1_t2	HAMBI_3237	Microvirga	lotononidis	3	4	A	56	bact	bact_strep
T1BS1_t3	HAMBI_0006	Pseudomonas	putida	3390	3569	A	84	bact	bact_strep
T1BS1_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	84	bact	bact_strep
T1BS1_t3	HAMBI_0105	Agrobacterium	tumefaciens	642	1183	A	84	bact	bact_strep
T1BS1_t3	HAMBI_0262	Brevundimonas	bullata	0	0	A	84	bact	bact_strep
T1BS1_t3	HAMBI_0403	Comamonas	testosteroni	457	374	A	84	bact	bact_strep
T1BS1_t3	HAMBI_1279	Hafnia	alvei	2	2	A	84	bact	bact_strep
T1BS1_t3	HAMBI_1287	Citrobacter	koseri	302	318	A	84	bact	bact_strep
T1BS1_t3	HAMBI_1292	Morganella	morganii	35	37	A	84	bact	bact_strep
T1BS1_t3	HAMBI_1299	Kluyvera	intermedia	2	2	A	84	bact	bact_strep
T1BS1_t3	HAMBI_1842	Sphingobium	yanoikuyae	103	190	A	84	bact	bact_strep
T1BS1_t3	HAMBI_1896	Sphingobacterium	spiritivorum	1924	3545	A	84	bact	bact_strep
T1BS1_t3	HAMBI_1972	Aeromonas	caviae	11316	8339	A	84	bact	bact_strep
T1BS1_t3	HAMBI_1977	Pseudomonas	chlororaphis	178	262	A	84	bact	bact_strep
T1BS1_t3	HAMBI_1988	Chitinophaga	sancti	0	0	A	84	bact	bact_strep
T1BS1_t3	HAMBI_2159	Trinickia	caryophylli	1	2	A	84	bact	bact_strep
T1BS1_t3	HAMBI_2160	Bordetella	avium	75	184	A	84	bact	bact_strep
T1BS1_t3	HAMBI_2164	Cupriavidus	oxalaticus	4	6	A	84	bact	bact_strep
T1BS1_t3	HAMBI_2443	Paracoccus	denitrificans	10	25	A	84	bact	bact_strep
T1BS1_t3	HAMBI_2494	Paraburkholderia	kururiensis	4	7	A	84	bact	bact_strep
T1BS1_t3	HAMBI_2659	Stenotrophomonas	maltophilia	355	654	A	84	bact	bact_strep
T1BS1_t3	HAMBI_2792	Moraxella	canis	0	0	A	84	bact	bact_strep
T1BS1_t3	HAMBI_3031	Niabella	yanshanensis	37	136	A	84	bact	bact_strep
T1BS1_t3	HAMBI_3237	Microvirga	lotononidis	10	12	A	84	bact	bact_strep
T1BS2_t1	HAMBI_0006	Pseudomonas	putida	2941	2945	B	28	bact	bact_strep
T1BS2_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	28	bact	bact_strep
T1BS2_t1	HAMBI_0105	Agrobacterium	tumefaciens	444	778	B	28	bact	bact_strep
T1BS2_t1	HAMBI_0262	Brevundimonas	bullata	0	0	B	28	bact	bact_strep
T1BS2_t1	HAMBI_0403	Comamonas	testosteroni	54	42	B	28	bact	bact_strep
T1BS2_t1	HAMBI_1279	Hafnia	alvei	0	0	B	28	bact	bact_strep
T1BS2_t1	HAMBI_1287	Citrobacter	koseri	6637	6645	B	28	bact	bact_strep
T1BS2_t1	HAMBI_1292	Morganella	morganii	15	15	B	28	bact	bact_strep
T1BS2_t1	HAMBI_1299	Kluyvera	intermedia	0	0	B	28	bact	bact_strep
T1BS2_t1	HAMBI_1842	Sphingobium	yanoikuyae	91	159	B	28	bact	bact_strep
T1BS2_t1	HAMBI_1896	Sphingobacterium	spiritivorum	1514	2653	B	28	bact	bact_strep
T1BS2_t1	HAMBI_1972	Aeromonas	caviae	9491	6652	B	28	bact	bact_strep
T1BS2_t1	HAMBI_1977	Pseudomonas	chlororaphis	1393	1953	B	28	bact	bact_strep
T1BS2_t1	HAMBI_1988	Chitinophaga	sancti	0	0	B	28	bact	bact_strep
T1BS2_t1	HAMBI_2159	Trinickia	caryophylli	1	2	B	28	bact	bact_strep
T1BS2_t1	HAMBI_2160	Bordetella	avium	108	252	B	28	bact	bact_strep
T1BS2_t1	HAMBI_2164	Cupriavidus	oxalaticus	4	6	B	28	bact	bact_strep
T1BS2_t1	HAMBI_2443	Paracoccus	denitrificans	22	51	B	28	bact	bact_strep
T1BS2_t1	HAMBI_2494	Paraburkholderia	kururiensis	2	4	B	28	bact	bact_strep
T1BS2_t1	HAMBI_2659	Stenotrophomonas	maltophilia	676	1184	B	28	bact	bact_strep
T1BS2_t1	HAMBI_2792	Moraxella	canis	0	0	B	28	bact	bact_strep
T1BS2_t1	HAMBI_3031	Niabella	yanshanensis	21	74	B	28	bact	bact_strep
T1BS2_t1	HAMBI_3237	Microvirga	lotononidis	0	0	B	28	bact	bact_strep
T1BS2_t2	HAMBI_0006	Pseudomonas	putida	3314	3499	B	56	bact	bact_strep
T1BS2_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	56	bact	bact_strep
T1BS2_t2	HAMBI_0105	Agrobacterium	tumefaciens	530	979	B	56	bact	bact_strep
T1BS2_t2	HAMBI_0262	Brevundimonas	bullata	0	0	B	56	bact	bact_strep
T1BS2_t2	HAMBI_0403	Comamonas	testosteroni	54	44	B	56	bact	bact_strep
T1BS2_t2	HAMBI_1279	Hafnia	alvei	0	0	B	56	bact	bact_strep
T1BS2_t2	HAMBI_1287	Citrobacter	koseri	779	823	B	56	bact	bact_strep
T1BS2_t2	HAMBI_1292	Morganella	morganii	39	41	B	56	bact	bact_strep
T1BS2_t2	HAMBI_1299	Kluyvera	intermedia	0	0	B	56	bact	bact_strep
T1BS2_t2	HAMBI_1842	Sphingobium	yanoikuyae	34	63	B	56	bact	bact_strep
T1BS2_t2	HAMBI_1896	Sphingobacterium	spiritivorum	1340	2476	B	56	bact	bact_strep
T1BS2_t2	HAMBI_1972	Aeromonas	caviae	10655	7876	B	56	bact	bact_strep
T1BS2_t2	HAMBI_1977	Pseudomonas	chlororaphis	340	503	B	56	bact	bact_strep
T1BS2_t2	HAMBI_1988	Chitinophaga	sancti	0	0	B	56	bact	bact_strep
T1BS2_t2	HAMBI_2159	Trinickia	caryophylli	8	15	B	56	bact	bact_strep
T1BS2_t2	HAMBI_2160	Bordetella	avium	110	271	B	56	bact	bact_strep
T1BS2_t2	HAMBI_2164	Cupriavidus	oxalaticus	2	3	B	56	bact	bact_strep
T1BS2_t2	HAMBI_2443	Paracoccus	denitrificans	15	37	B	56	bact	bact_strep
T1BS2_t2	HAMBI_2494	Paraburkholderia	kururiensis	9	17	B	56	bact	bact_strep
T1BS2_t2	HAMBI_2659	Stenotrophomonas	maltophilia	560	1035	B	56	bact	bact_strep
T1BS2_t2	HAMBI_2792	Moraxella	canis	0	0	B	56	bact	bact_strep
T1BS2_t2	HAMBI_3031	Niabella	yanshanensis	40	148	B	56	bact	bact_strep
T1BS2_t2	HAMBI_3237	Microvirga	lotononidis	0	0	B	56	bact	bact_strep
T1BS2_t3	HAMBI_0006	Pseudomonas	putida	4470	4650	B	84	bact	bact_strep
T1BS2_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	84	bact	bact_strep
T1BS2_t3	HAMBI_0105	Agrobacterium	tumefaciens	894	1628	B	84	bact	bact_strep
T1BS2_t3	HAMBI_0262	Brevundimonas	bullata	0	0	B	84	bact	bact_strep
T1BS2_t3	HAMBI_0403	Comamonas	testosteroni	378	306	B	84	bact	bact_strep
T1BS2_t3	HAMBI_1279	Hafnia	alvei	0	0	B	84	bact	bact_strep
T1BS2_t3	HAMBI_1287	Citrobacter	koseri	47	49	B	84	bact	bact_strep
T1BS2_t3	HAMBI_1292	Morganella	morganii	70	73	B	84	bact	bact_strep
T1BS2_t3	HAMBI_1299	Kluyvera	intermedia	0	0	B	84	bact	bact_strep
T1BS2_t3	HAMBI_1842	Sphingobium	yanoikuyae	95	173	B	84	bact	bact_strep
T1BS2_t3	HAMBI_1896	Sphingobacterium	spiritivorum	2049	3730	B	84	bact	bact_strep
T1BS2_t3	HAMBI_1972	Aeromonas	caviae	13006	9472	B	84	bact	bact_strep
T1BS2_t3	HAMBI_1977	Pseudomonas	chlororaphis	133	194	B	84	bact	bact_strep
T1BS2_t3	HAMBI_1988	Chitinophaga	sancti	0	0	B	84	bact	bact_strep
T1BS2_t3	HAMBI_2159	Trinickia	caryophylli	3	5	B	84	bact	bact_strep
T1BS2_t3	HAMBI_2160	Bordetella	avium	79	192	B	84	bact	bact_strep
T1BS2_t3	HAMBI_2164	Cupriavidus	oxalaticus	6	9	B	84	bact	bact_strep
T1BS2_t3	HAMBI_2443	Paracoccus	denitrificans	16	39	B	84	bact	bact_strep
T1BS2_t3	HAMBI_2494	Paraburkholderia	kururiensis	4	7	B	84	bact	bact_strep
T1BS2_t3	HAMBI_2659	Stenotrophomonas	maltophilia	688	1253	B	84	bact	bact_strep
T1BS2_t3	HAMBI_2792	Moraxella	canis	0	0	B	84	bact	bact_strep
T1BS2_t3	HAMBI_3031	Niabella	yanshanensis	60	218	B	84	bact	bact_strep
T1BS2_t3	HAMBI_3237	Microvirga	lotononidis	2	2	B	84	bact	bact_strep
T1BS3_t1	HAMBI_0006	Pseudomonas	putida	1665	1617	C	28	bact	bact_strep
T1BS3_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	C	28	bact	bact_strep
T1BS3_t1	HAMBI_0105	Agrobacterium	tumefaciens	436	741	C	28	bact	bact_strep
T1BS3_t1	HAMBI_0262	Brevundimonas	bullata	0	0	C	28	bact	bact_strep
T1BS3_t1	HAMBI_0403	Comamonas	testosteroni	47	36	C	28	bact	bact_strep
T1BS3_t1	HAMBI_1279	Hafnia	alvei	2	2	C	28	bact	bact_strep
T1BS3_t1	HAMBI_1287	Citrobacter	koseri	5674	5511	C	28	bact	bact_strep
T1BS3_t1	HAMBI_1292	Morganella	morganii	21	20	C	28	bact	bact_strep
T1BS3_t1	HAMBI_1299	Kluyvera	intermedia	2	2	C	28	bact	bact_strep
T1BS3_t1	HAMBI_1842	Sphingobium	yanoikuyae	79	134	C	28	bact	bact_strep
T1BS3_t1	HAMBI_1896	Sphingobacterium	spiritivorum	2316	3936	C	28	bact	bact_strep
T1BS3_t1	HAMBI_1972	Aeromonas	caviae	11395	7747	C	28	bact	bact_strep
T1BS3_t1	HAMBI_1977	Pseudomonas	chlororaphis	3318	4511	C	28	bact	bact_strep
T1BS3_t1	HAMBI_1988	Chitinophaga	sancti	0	0	C	28	bact	bact_strep
T1BS3_t1	HAMBI_2159	Trinickia	caryophylli	2	3	C	28	bact	bact_strep
T1BS3_t1	HAMBI_2160	Bordetella	avium	154	349	C	28	bact	bact_strep
T1BS3_t1	HAMBI_2164	Cupriavidus	oxalaticus	5	7	C	28	bact	bact_strep
T1BS3_t1	HAMBI_2443	Paracoccus	denitrificans	17	39	C	28	bact	bact_strep
T1BS3_t1	HAMBI_2494	Paraburkholderia	kururiensis	9	15	C	28	bact	bact_strep
T1BS3_t1	HAMBI_2659	Stenotrophomonas	maltophilia	538	914	C	28	bact	bact_strep
T1BS3_t1	HAMBI_2792	Moraxella	canis	0	0	C	28	bact	bact_strep
T1BS3_t1	HAMBI_3031	Niabella	yanshanensis	40	136	C	28	bact	bact_strep
T1BS3_t1	HAMBI_3237	Microvirga	lotononidis	0	0	C	28	bact	bact_strep
T1BS3_t2	HAMBI_0006	Pseudomonas	putida	3504	3727	C	56	bact	bact_strep
T1BS3_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	C	56	bact	bact_strep
T1BS3_t2	HAMBI_0105	Agrobacterium	tumefaciens	548	1020	C	56	bact	bact_strep
T1BS3_t2	HAMBI_0262	Brevundimonas	bullata	0	0	C	56	bact	bact_strep
T1BS3_t2	HAMBI_0403	Comamonas	testosteroni	33	27	C	56	bact	bact_strep
T1BS3_t2	HAMBI_1279	Hafnia	alvei	0	0	C	56	bact	bact_strep
T1BS3_t2	HAMBI_1287	Citrobacter	koseri	453	482	C	56	bact	bact_strep
T1BS3_t2	HAMBI_1292	Morganella	morganii	33	35	C	56	bact	bact_strep
T1BS3_t2	HAMBI_1299	Kluyvera	intermedia	0	0	C	56	bact	bact_strep
T1BS3_t2	HAMBI_1842	Sphingobium	yanoikuyae	39	73	C	56	bact	bact_strep
T1BS3_t2	HAMBI_1896	Sphingobacterium	spiritivorum	1975	3676	C	56	bact	bact_strep
T1BS3_t2	HAMBI_1972	Aeromonas	caviae	13995	10421	C	56	bact	bact_strep
T1BS3_t2	HAMBI_1977	Pseudomonas	chlororaphis	928	1382	C	56	bact	bact_strep
T1BS3_t2	HAMBI_1988	Chitinophaga	sancti	0	0	C	56	bact	bact_strep
T1BS3_t2	HAMBI_2159	Trinickia	caryophylli	4	7	C	56	bact	bact_strep
T1BS3_t2	HAMBI_2160	Bordetella	avium	121	300	C	56	bact	bact_strep
