plate	well	clone_id	measure_env	evolution_env	replicate	lagtime	max_growth_death_rate	time_to_stationary
A3_4	D3	20	bact_pred_strep	bact_strep	D	07:24:53	1.06E-03	10:31:42
A3_4	E3	21	bact_pred_strep	bact_strep	D	07:00:24	1.21E-03	11:11:59
A3_4	F3	22	bact_pred_strep	bact_strep	D	06:38:45	1.15E-03	10:11:25
A3_4	G3	23	bact_pred_strep	bact_strep	D	06:21:24	1.14E-03	10:14:57
A3_4	H3	24	bact_pred_strep	bact_strep	D	07:14:03	1.11E-03	10:47:37
A3_4	A4	25	bact_pred_strep	bact_strep	D	07:13:05	1.05E-03	11:02:52
A3_4	B4	26	bact_pred_strep	bact_strep	D	06:34:33	1.13E-03	10:09:14
A3_4	C4	27	bact_pred_strep	bact_strep	D	06:18:42	1.16E-03	09:59:34
A3_4	D4	28	bact_pred_strep	bact_strep	D	06:40:38	1.16E-03	09:49:54
A3_4	E4	29	bact_pred_strep	bact_strep	D	06:55:36	1.15E-03	10:33:56
A3_4	F4	30	bact_pred_strep	bact_strep	D	10:42:47	8.41E-04	14:26:45
A3_4	G4	31	bact_pred_strep	bact_strep	D	06:18:44	1.32E-03	10:33:05
A3_4	H4	32	bact_pred_strep	bact_strep	D	06:52:52	1.25E-03	10:46:03
A4_1	A5	1	bact	bact_pred	E	11:02:35	7.16E-04	18:14:20
A4_1	B5	2	bact	bact_pred	E	43:41:24	1.06E-03	46:40:03
A4_1	C5	3	bact	bact_pred	E	05:10:04	1.43E-03	08:56:35
A4_1	D5	4	bact	bact_pred	E	07:20:56	7.43E-04	14:01:57
A4_1	E5	5	bact	bact_pred	E	24:50:49	-8.75E-04	21:32:05
A4_1	F5	6	bact	bact_pred	E	11:11:41	7.40E-04	17:47:21
A4_1	G5	7	bact	bact_pred	E	05:20:25	1.02E-03	11:28:46
A4_1	H5	8	bact	bact_pred	E	11:29:17	7.97E-04	17:37:24
A4_1	A6	9	bact	bact_pred	E	10:01:36	8.19E-04	16:08:40
A4_1	B6	10	bact	bact_pred	E	05:09:08	1.34E-03	09:16:26
A4_1	C6	11	bact	bact_pred	E	05:25:50	1.01E-03	11:38:08
A4_1	D6	12	bact	bact_pred	E	10:27:28	7.96E-04	16:45:03
A4_1	E6	13	bact	bact_pred	E	08:17:00	7.34E-04	15:18:41
A4_1	F6	14	bact	bact_pred	E	07:08:39	6.67E-04	14:38:00
A4_1	G6	15	bact	bact_pred	E	41:30:45	7.62E-04	45:21:25
A4_1	H6	16	bact	bact_pred	E	10:47:32	7.61E-04	17:18:33
A4_1	A7	17	bact	bact_pred	E	04:50:59	1.14E-03	10:51:18
A4_1	B7	18	bact	bact_pred	E	08:34:43	4.10E-04	15:50:32
A4_1	C7	19	bact	bact_pred	E	-1.11E-03	44:46:58
A4_1	D7	20	bact	bact_pred	E	42:23:32	9.95E-04	45:11:28
A4_1	E7	21	bact	bact_pred	E	14:21:05	6.19E-04	21:56:28
A4_1	F7	22	bact	bact_pred	E	05:04:44	1.37E-03	09:05:27
A4_1	G7	23	bact	bact_pred	E	05:05:23	1.37E-03	09:12:41
A4_1	H7	24	bact	bact_pred	E	04:59:31	1.33E-03	09:17:35
A4_1	A8	25	bact	bact_pred	E	37:50:31	4.64E-04	43:47:31
A4_1	B8	26	bact	bact_pred	E	05:17:50	1.46E-03	09:06:21
A4_1	C8	27	bact	bact_pred	E	05:23:00	1.39E-03	09:32:42
A4_1	D8	28	bact	bact_pred	E	04:49:29	1.39E-03	08:59:57
A4_1	E8	29	bact	bact_pred	E	27:13:51	-6.56E-04	21:47:55
A4_1	F8	30	bact	bact_pred	E	04:54:03	1.36E-03	09:23:37
A4_1	G8	31	bact	bact_pred	E	04:46:59	1.42E-03	09:13:44
A4_1	H8	32	bact	bact_pred	E	06:59:47	6.72E-04	14:28:35
A4_1	A1	1	bact	bact_pred_strep	E	08:34:15	7.53E-04	14:32:43
A4_1	B1	2	bact	bact_pred_strep	E	10:21:43	5.10E-04	20:24:42
A4_1	C1	3	bact	bact_pred_strep	E	07:36:31	8.13E-04	13:37:54
A4_1	D1	4	bact	bact_pred_strep	E	06:13:47	1.23E-03	09:00:16
A4_1	E1	5	bact	bact_pred_strep	E	07:20:42	1.30E-03	10:31:08
A4_1	F1	6	bact	bact_pred_strep	E	07:38:45	7.26E-04	14:53:12
A4_1	G1	7	bact	bact_pred_strep	E	08:24:19	6.88E-04	15:42:55
A4_1	H1	8	bact	bact_pred_strep	E	06:59:13	1.35E-03	09:51:50
A4_1	A2	9	bact	bact_pred_strep	E	10:27:40	7.20E-04	16:11:51
A4_1	B2	10	bact	bact_pred_strep	E	08:15:09	4.84E-04	17:23:46
A4_1	C2	11	bact	bact_pred_strep	E	07:53:19	8.31E-04	14:33:02
A4_1	D2	12	bact	bact_pred_strep	E	08:13:06	7.46E-04	14:39:32
A4_1	E2	13	bact	bact_pred_strep	E	08:04:13	6.70E-04	15:24:07
A4_1	F2	14	bact	bact_pred_strep	E	23:16:13	2.17E-03	26:50:02
A4_1	G2	15	bact	bact_pred_strep	E	06:02:52	1.34E-03	09:21:42
A4_1	H2	16	bact	bact_pred_strep	E	07:55:44	7.59E-04	14:26:59
A4_1	A3	17	bact	bact_pred_strep	E	07:53:22	6.48E-04	15:49:09
A4_1	B3	18	bact	bact_pred_strep	E	07:19:58	7.22E-04	14:36:10
A4_1	C3	19	bact	bact_pred_strep	E	10:59:20	6.92E-04	17:45:29
A4_1	D3	20	bact	bact_pred_strep	E	07:36:54	7.30E-04	14:46:25
A4_1	E3	21	bact	bact_pred_strep	E	08:06:16	8.52E-04	14:07:43
A4_1	F3	22	bact	bact_pred_strep	E	09:33:46	6.56E-04	17:17:03
A4_1	G3	23	bact	bact_pred_strep	E	07:11:40	7.14E-04	14:18:12
A4_1	H3	24	bact	bact_pred_strep	E	08:00:31	6.43E-04	15:37:38
A4_1	A4	25	bact	bact_pred_strep	E	08:13:07	5.55E-04	16:25:27
A4_1	B4	26	bact	bact_pred_strep	E	07:01:06	7.44E-04	14:07:23
A4_1	C4	27	bact	bact_pred_strep	E	06:50:02	7.54E-04	13:56:11
A4_1	D4	28	bact	bact_pred_strep	E	07:52:51	6.70E-04	15:15:53
A4_1	E4	29	bact	bact_pred_strep	E	07:44:42	6.69E-04	15:10:18
A4_1	F4	30	bact	bact_pred_strep	E	15:27:09	6.32E-04	22:21:08
A4_1	G4	31	bact	bact_pred_strep	E	08:05:03	9.30E-04	13:29:17
A4_1	H4	32	bact	bact_pred_strep	E	07:23:07	7.22E-04	14:36:22
A4_1	A9	1	bact	bact_strep	E	05:00:59	1.36E-03	09:07:01
A4_1	B9	2	bact	bact_strep	E	05:09:34	1.36E-03	09:30:36
A4_1	C9	3	bact	bact_strep	E	04:58:01	1.34E-03	09:08:50
A4_1	D9	4	bact	bact_strep	E	05:02:50	1.35E-03	09:13:35
A4_1	E9	5	bact	bact_strep	E	04:54:06	1.37E-03	09:09:03
A4_1	F9	6	bact	bact_strep	E	08:22:07	1.01E-03	13:47:47
A4_1	G9	7	bact	bact_strep	E	08:33:46	5.64E-04	15:04:27
A4_1	H9	8	bact	bact_strep	E	04:44:16	1.35E-03	08:53:38
A4_1	A10	9	bact	bact_strep	E	05:10:50	1.39E-03	09:36:49
A4_1	B10	10	bact	bact_strep	E	05:34:31	1.36E-03	09:39:56
A4_1	C10	11	bact	bact_strep	E	04:27:15	5.30E-04	11:15:21
A4_1	D10	12	bact	bact_strep	E	05:11:49	1.44E-03	09:06:47
A4_1	E10	13	bact	bact_strep	E	04:54:40	1.37E-03	09:08:33
A4_1	F10	14	bact	bact_strep	E	05:00:36	1.37E-03	09:07:52
A4_1	G10	15	bact	bact_strep	E	15:41:58	6.35E-04	22:44:14
A4_1	H10	16	bact	bact_strep	E	05:14:48	1.37E-03	09:21:59
A4_1	A11	17	bact	bact_strep	E	08:16:31	6.07E-04	16:22:09
A4_1	B11	18	bact	bact_strep	E	06:42:54	1.25E-03	12:08:44
A4_1	C11	19	bact	bact_strep	E	14:32:49	6.87E-04	23:58:18
A4_1	D11	20	bact	bact_strep	E	05:16:45	1.47E-03	09:04:48
A4_1	E11	21	bact	bact_strep	E	05:39:28	1.38E-03	09:46:04
A4_1	F11	22	bact	bact_strep	E	15:27:15	6.18E-04	25:37:20
A4_1	G11	23	bact	bact_strep	E	05:05:27	1.45E-03	09:00:11
A4_1	H11	24	bact	bact_strep	E	15:56:44	6.17E-04	23:32:19
A4_1	A12	25	bact	bact_strep	E	06:56:00	1.45E-03	12:03:25
A4_1	B12	26	bact	bact_strep	E	05:41:51	1.46E-03	09:32:07
A4_1	C12	27	bact	bact_strep	E	05:21:01	1.39E-03	09:22:24
A4_1	D12	28	bact	bact_strep	E	05:25:40	1.47E-03	09:57:57
A4_1	E12	29	bact	bact_strep	E	05:20:30	1.36E-03	09:25:02
A4_1	F12	30	bact	bact_strep	E	05:13:50	1.47E-03	09:50:42
A4_1	G12	31	bact	bact_strep	E	07:47:19	8.05E-04	14:19:55
A4_1	H12	32	bact	bact_strep	E	16:56:48	6.08E-04	24:47:16
A4_2	A5	1	bact_pred	bact_pred	E	10:45:33	6.49E-04	19:06:10
A4_2	B5	2	bact_pred	bact_pred	E	22:04:31	8.29E-04	24:46:59
A4_2	C5	3	bact_pred	bact_pred	E	05:25:03	1.05E-03	09:57:16
A4_2	D5	4	bact_pred	bact_pred	E	08:50:38	5.39E-04	17:29:04
A4_2	E5	5	bact_pred	bact_pred	E	38:35:37	-2.56E-04	31:12:22
A4_2	F5	6	bact_pred	bact_pred	E	10:25:11	6.04E-04	18:05:49
A4_2	G5	7	bact_pred	bact_pred	E	07:42:48	7.61E-04	13:33:04
A4_2	H5	8	bact_pred	bact_pred	E	17:28:12	3.02E-03	20:13:01
A4_2	A6	9	bact_pred	bact_pred	E	17:32:44	2.52E-03	20:38:44
A4_2	B6	10	bact_pred	bact_pred	E	05:15:59	1.13E-03	10:00:28
A4_2	C6	11	bact_pred	bact_pred	E	07:54:44	7.43E-04	13:58:26
A4_2	D6	12	bact_pred	bact_pred	E	15:43:54	1.26E-03	20:12:20
A4_2	E6	13	bact_pred	bact_pred	E	10:33:40	5.89E-04	18:52:00
A4_2	F6	14	bact_pred	bact_pred	E	16:57:56	1.60E-03	21:06:43
A4_2	G6	15	bact_pred	bact_pred	E	16:55:54	3.41E-04	21:41:24
A4_2	H6	16	bact_pred	bact_pred	E	10:13:38	5.39E-04	18:28:41
A4_2	A7	17	bact_pred	bact_pred	E	07:04:46	8.78E-04	12:32:50
A4_2	B7	18	bact_pred	bact_pred	E	29:32:18	2.92E-04	36:12:30
A4_2	C7	19	bact_pred	bact_pred	E	27:49:09	-4.20E-04	22:54:46
A4_2	D7	20	bact_pred	bact_pred	E	03:37:14	2.13E-04	12:25:14
A4_2	E7	21	bact_pred	bact_pred	E	27:56:53	-2.01E-04	22:51:31
A4_2	F7	22	bact_pred	bact_pred	E	05:02:27	1.15E-03	09:29:19
A4_2	G7	23	bact_pred	bact_pred	E	05:13:08	1.11E-03	09:50:10
A4_2	H7	24	bact_pred	bact_pred	E	05:26:05	1.11E-03	10:02:42
A4_2	A8	25	bact_pred	bact_pred	E	05:50:57	2.49E-04	14:41:40
A4_2	B8	26	bact_pred	bact_pred	E	05:33:13	1.03E-03	10:31:56
A4_2	C8	27	bact_pred	bact_pred	E	05:33:41	1.13E-03	10:02:26
A4_2	D8	28	bact_pred	bact_pred	E	05:02:34	1.07E-03	09:42:23
A4_2	E8	29	bact_pred	bact_pred	E	03:22:46	2.61E-04	10:10:48
A4_2	F8	30	bact_pred	bact_pred	E	05:13:51	1.17E-03	09:28:55
A4_2	G8	31	bact_pred	bact_pred	E	05:26:26	1.15E-03	10:04:52
A4_2	H8	32	bact_pred	bact_pred	E	08:09:18	5.73E-04	17:32:22
A4_2	A1	1	bact_pred	bact_pred_strep	E	18:14:10	2.59E-03	22:45:27
A4_2	B1	2	bact_pred	bact_pred_strep	E	13:18:02	3.57E-04	21:48:17
A4_2	C1	3	bact_pred	bact_pred_strep	E	08:43:33	5.87E-04	16:33:42
A4_2	D1	4	bact_pred	bact_pred_strep	E	07:27:24	1.00E-03	10:48:02
A4_2	E1	5	bact_pred	bact_pred_strep	E	08:25:25	1.07E-03	12:53:25
A4_2	F1	6	bact_pred	bact_pred_strep	E	41:49:09	1.67E-03	46:50:03
A4_2	G1	7	bact_pred	bact_pred_strep	E	10:32:57	5.69E-04	18:45:31
A4_2	H1	8	bact_pred	bact_pred_strep	E	08:20:00	1.15E-03	12:09:32
A4_2	A2	9	bact_pred	bact_pred_strep	E	28:23:23	-2.74E-03	26:07:41
A4_2	B2	10	bact_pred	bact_pred_strep	E	09:44:37	3.63E-04	18:55:15
A4_2	C2	11	bact_pred	bact_pred_strep	E	09:38:58	6.12E-04	17:19:55
A4_2	D2	12	bact_pred	bact_pred_strep	E	10:01:34	5.75E-04	17:49:12
A4_2	E2	13	bact_pred	bact_pred_strep	E	10:21:27	4.66E-04	19:24:13
A4_2	F2	14	bact_pred	bact_pred_strep	E	09:13:01	6.04E-04	16:24:49
A4_2	G2	15	bact_pred	bact_pred_strep	E	07:00:10	1.09E-03	10:34:01
A4_2	H2	16	bact_pred	bact_pred_strep	E	09:42:38	5.59E-04	17:25:12
A4_2	A3	17	bact_pred	bact_pred_strep	E	17:02:57	2.84E-03	21:12:42
A4_2	B3	18	bact_pred	bact_pred_strep	E	09:33:00	6.53E-04	17:37:54
A4_2	C3	19	bact_pred	bact_pred_strep	E	10:16:34	4.31E-04	19:23:15
A4_2	D3	20	bact_pred	bact_pred_strep	E	09:55:21	5.84E-04	17:20:47
A4_2	E3	21	bact_pred	bact_pred_strep	E	09:44:06	5.49E-04	17:43:35
A4_2	F3	22	bact_pred	bact_pred_strep	E	15:33:28	8.18E-04	19:31:52
A4_2	G3	23	bact_pred	bact_pred_strep	E	10:01:34	6.10E-04	16:44:38
A4_2	H3	24	bact_pred	bact_pred_strep	E	10:21:12	5.60E-04	18:20:49
A4_2	A4	25	bact_pred	bact_pred_strep	E	10:22:28	4.31E-04	19:17:16
A4_2	B4	26	bact_pred	bact_pred_strep	E	09:40:34	5.99E-04	17:01:45
A4_2	C4	27	bact_pred	bact_pred_strep	E	08:53:07	5.38E-04	16:39:39
A4_2	D4	28	bact_pred	bact_pred_strep	E	18:54:54	2.52E-03	23:02:48
A4_2	E4	29	bact_pred	bact_pred_strep	E	13:23:35	6.67E-04	19:47:22
A4_2	F4	30	bact_pred	bact_pred_strep	E	16:19:08	4.70E-04	23:14:39
A4_2	G4	31	bact_pred	bact_pred_strep	E	09:27:48	5.49E-04	16:44:08
A4_2	H4	32	bact_pred	bact_pred_strep	E	10:07:53	6.54E-04	16:45:28
A4_2	A9	1	bact_pred	bact_strep	E	29:42:38	-1.32E-03	24:42:58
A4_2	B9	2	bact_pred	bact_strep	E	05:22:49	1.12E-03	10:20:26
A4_2	C9	3	bact_pred	bact_strep	E	05:22:11	1.06E-03	10:14:23
A4_2	D9	4	bact_pred	bact_strep	E	05:30:06	1.08E-03	10:28:12
A4_2	E9	5	bact_pred	bact_strep	E	05:14:56	1.09E-03	10:11:33
A4_2	F9	6	bact_pred	bact_strep	E	10:17:31	9.54E-04	15:15:10
A4_2	G9	7	bact_pred	bact_strep	E	-2.40E-04	-02:30:54
A4_2	H9	8	bact_pred	bact_strep	E	04:59:58	1.07E-03	09:48:45
A4_2	A10	9	bact_pred	bact_strep	E	05:34:18	1.15E-03	10:18:49
A4_2	B10	10	bact_pred	bact_strep	E	05:47:07	1.08E-03	10:33:11
A4_2	C10	11	bact_pred	bact_strep	E	06:46:51	3.92E-04	10:15:36
A4_2	D10	12	bact_pred	bact_strep	E	05:33:29	1.07E-03	10:27:54
A4_2	E10	13	bact_pred	bact_strep	E	05:13:19	1.09E-03	10:11:25
A4_2	F10	14	bact_pred	bact_strep	E	05:50:25	1.16E-03	10:34:04
A4_2	G10	15	bact_pred	bact_strep	E	19:54:34	4.96E-04	25:14:43
A4_2	H10	16	bact_pred	bact_strep	E	05:40:48	1.12E-03	10:07:47
A4_2	A11	17	bact_pred	bact_strep	E	42:00:48	2.13E-04	47:51:25
A4_2	B11	18	bact_pred	bact_strep	E	07:46:11	1.54E-03	11:58:05
A4_2	C11	19	bact_pred	bact_strep	E	15:57:45	5.04E-04	22:39:34
A4_2	D11	20	bact_pred	bact_strep	E	05:39:24	1.06E-03	10:32:10
A4_2	E11	21	bact_pred	bact_strep	E	08:05:53	1.07E-03	11:15:33
A4_2	F11	22	bact_pred	bact_strep	E	20:02:11	4.87E-04	25:03:23
A4_2	G11	23	bact_pred	bact_strep	E	06:16:07	1.25E-03	10:03:13
A4_2	H11	24	bact_pred	bact_strep	E	18:25:28	5.21E-04	26:07:19
A4_2	A12	25	bact_pred	bact_strep	E	08:47:09	1.03E-03	15:01:42
A4_2	B12	26	bact_pred	bact_strep	E	05:56:21	1.10E-03	10:27:28
A4_2	C12	27	bact_pred	bact_strep	E	07:44:51	1.01E-03	10:28:32
A4_2	D12	28	bact_pred	bact_strep	E	05:38:44	9.99E-04	10:42:58
A4_2	E12	29	bact_pred	bact_strep	E	05:57:38	1.06E-03	10:35:42
A4_2	F12	30	bact_pred	bact_strep	E	05:46:39	1.14E-03	10:12:30
A4_2	G12	31	bact_pred	bact_strep	E	09:31:52	5.48E-04	17:02:14
A4_2	H12	32	bact_pred	bact_strep	E	18:21:44	4.40E-04	25:59:21
A4_3	A5	1	bact_strep	bact_pred	E	12:10:04	7.95E-04	18:37:58
A4_3	B5	2	bact_strep	bact_pred	E	10:17:08	4.02E-04	17:49:05
A4_3	C5	3	bact_strep	bact_pred	E	05:19:15	1.27E-03	10:02:25
A4_3	D5	4	bact_strep	bact_pred	E	07:24:12	6.48E-04	15:03:40
A4_3	E5	5	bact_strep	bact_pred	E	09:20:12	3.87E-04	17:23:31
A4_3	F5	6	bact_strep	bact_pred	E	12:59:23	9.18E-04	18:27:05
A4_3	G5	7	bact_strep	bact_pred	E	01:12:46	-8.29E-06	01:17:35
A4_3	H5	8	bact_strep	bact_pred	E	12:31:42	9.26E-04	17:45:47
A4_3	A6	9	bact_strep	bact_pred	E	12:12:55	9.47E-04	17:26:25
A4_3	B6	10	bact_strep	bact_pred	E	05:12:59	1.31E-03	09:28:28
A4_3	C6	11	bact_strep	bact_pred	E	14:57:50	4.19E-04	22:30:29
A4_3	D6	12	bact_strep	bact_pred	E	12:02:02	9.49E-04	17:24:47
A4_3	E6	13	bact_strep	bact_pred	E	12:14:09	7.93E-04	18:34:57
A4_3	F6	14	bact_strep	bact_pred	E	11:09:51	8.15E-04	17:22:40
A4_3	G6	15	bact_strep	bact_pred	E	14:54:06	4.19E-04	22:59:55
A4_3	H6	16	bact_strep	bact_pred	E	13:44:37	1.01E-03	18:35:21
A4_3	A7	17	bact_strep	bact_pred	E	21:36:09	1.40E-04	27:41:57
A4_3	B7	18	bact_strep	bact_pred	E	09:00:03	3.81E-04	17:14:43
A4_3	C7	19	bact_strep	bact_pred	E	33:52:46	-8.83E-04	30:01:12
A4_3	D7	20	bact_strep	bact_pred	E	11:44:33	4.00E-04	19:56:26
A4_3	E7	21	bact_strep	bact_pred	E	15:46:19	5.42E-04	23:56:21
A4_3	F7	22	bact_strep	bact_pred	E	04:55:30	1.33E-03	09:03:51
A4_3	G7	23	bact_strep	bact_pred	E	05:01:23	1.34E-03	09:14:47
A4_3	H7	24	bact_strep	bact_pred	E	05:12:35	1.28E-03	09:35:38
A4_3	A8	25	bact_strep	bact_pred	E	40:35:30	8.78E-04	44:38:16
A4_3	B8	26	bact_strep	bact_pred	E	05:22:22	1.33E-03	09:36:16
A4_3	C8	27	bact_strep	bact_pred	E	05:27:36	1.29E-03	10:11:25
A4_3	D8	28	bact_strep	bact_pred	E	04:59:40	1.34E-03	09:07:01
A4_3	E8	29	bact_strep	bact_pred	E	42:09:09	1.30E-03	45:40:49
A4_3	F8	30	bact_strep	bact_pred	E	04:50:07	1.30E-03	09:33:17
A4_3	G8	31	bact_strep	bact_pred	E	04:56:25	1.35E-03	09:39:02
A4_3	H8	32	bact_strep	bact_pred	E	09:15:16	7.15E-04	16:05:46
A4_3	A1	1	bact_strep	bact_pred_strep	E	09:10:04	8.20E-04	15:36:46
A4_3	B1	2	bact_strep	bact_pred_strep	E	10:07:34	4.73E-04	19:28:07
A4_3	C1	3	bact_strep	bact_pred_strep	E	07:50:54	6.85E-04	15:47:14
A4_3	D1	4	bact_strep	bact_pred_strep	E	06:44:49	1.25E-03	09:55:32
A4_3	E1	5	bact_strep	bact_pred_strep	E	07:32:24	1.31E-03	10:52:45
A4_3	F1	6	bact_strep	bact_pred_strep	E	08:51:31	8.03E-04	15:28:40
A4_3	G1	7	bact_strep	bact_pred_strep	E	09:28:19	6.94E-04	16:41:09
A4_3	H1	8	bact_strep	bact_pred_strep	E	07:42:51	1.30E-03	11:01:22
A4_3	A2	9	bact_strep	bact_pred_strep	E	09:17:48	7.70E-04	15:42:41
A4_3	B2	10	bact_strep	bact_pred_strep	E	08:15:30	4.24E-04	18:42:19
A4_3	C2	11	bact_strep	bact_pred_strep	E	09:02:26	8.99E-04	14:56:12
A4_3	D2	12	bact_strep	bact_pred_strep	E	09:17:30	7.96E-04	15:36:40
A4_3	E2	13	bact_strep	bact_pred_strep	E	09:09:46	7.16E-04	15:49:11
A4_3	F2	14	bact_strep	bact_pred_strep	E	08:04:28	6.51E-04	15:18:51
A4_3	G2	15	bact_strep	bact_pred_strep	E	06:17:19	1.33E-03	09:41:14
A4_3	H2	16	bact_strep	bact_pred_strep	E	09:07:09	7.47E-04	15:50:30
A4_3	A3	17	bact_strep	bact_pred_strep	E	09:03:46	6.84E-04	16:14:24
A4_3	B3	18	bact_strep	bact_pred_strep	E	11:35:29	7.85E-04	18:06:59
A4_3	C3	19	bact_strep	bact_pred_strep	E	11:25:58	5.63E-04	19:25:42
A4_3	D3	20	bact_strep	bact_pred_strep	E	08:53:47	7.79E-04	15:34:55
A4_3	E3	21	bact_strep	bact_pred_strep	E	09:09:28	9.13E-04	14:49:52
A4_3	F3	22	bact_strep	bact_pred_strep	E	09:30:33	5.76E-04	18:04:32
A4_3	G3	23	bact_strep	bact_pred_strep	E	08:44:44	7.74E-04	15:32:24
A4_3	H3	24	bact_strep	bact_pred_strep	E	09:42:23	7.07E-04	16:33:50
A4_3	A4	25	bact_strep	bact_pred_strep	E	12:17:43	7.94E-04	18:17:02
A4_3	B4	26	bact_strep	bact_pred_strep	E	08:30:10	7.57E-04	15:36:50
A4_3	C4	27	bact_strep	bact_pred_strep	E	08:05:09	7.29E-04	15:20:27
A4_3	D4	28	bact_strep	bact_pred_strep	E	09:11:33	7.34E-04	15:55:50
A4_3	E4	29	bact_strep	bact_pred_strep	E	08:57:56	7.23E-04	15:52:45
A4_3	F4	30	bact_strep	bact_pred_strep	E	17:13:23	6.00E-04	24:04:27
A4_3	G4	31	bact_strep	bact_pred_strep	E	07:46:25	6.65E-04	15:34:56
A4_3	H4	32	bact_strep	bact_pred_strep	E	09:00:23	7.46E-04	16:04:18
A4_3	A9	1	bact_strep	bact_strep	E	05:15:54	1.39E-03	09:20:00
A4_3	B9	2	bact_strep	bact_strep	E	05:12:02	1.31E-03	09:45:26
A4_3	C9	3	bact_strep	bact_strep	E	05:09:35	1.28E-03	09:31:37
A4_3	D9	4	bact_strep	bact_strep	E	05:18:57	1.29E-03	09:31:37
A4_3	E9	5	bact_strep	bact_strep	E	04:52:28	1.28E-03	09:18:27
A4_3	F9	6	bact_strep	bact_strep	E	07:53:43	9.14E-04	14:31:02
A4_3	G9	7	bact_strep	bact_strep	E	07:45:29	4.90E-04	15:40:02
A4_3	H9	8	bact_strep	bact_strep	E	04:57:19	1.37E-03	09:03:20
A4_3	A10	9	bact_strep	bact_strep	E	05:28:37	1.38E-03	10:16:57
A4_3	B10	10	bact_strep	bact_strep	E	05:41:44	1.32E-03	09:57:12
A4_3	C10	11	bact_strep	bact_strep	E	05:25:51	4.87E-04	13:36:28
A4_3	D10	12	bact_strep	bact_strep	E	05:20:59	1.29E-03	09:40:08
A4_3	E10	13	bact_strep	bact_strep	E	05:04:19	1.25E-03	09:42:39
A4_3	F10	14	bact_strep	bact_strep	E	05:14:53	1.30E-03	09:36:09
A4_3	G10	15	bact_strep	bact_strep	E	17:28:22	5.85E-04	24:43:25
A4_3	H10	16	bact_strep	bact_strep	E	05:13:55	1.30E-03	09:33:24
A4_3	A11	17	bact_strep	bact_strep	E	07:46:53	5.34E-04	15:47:47
A4_3	B11	18	bact_strep	bact_strep	E	06:59:47	1.17E-03	12:41:00
A4_3	C11	19	bact_strep	bact_strep	E	15:41:18	6.19E-04	22:39:54
A4_3	D11	20	bact_strep	bact_strep	E	05:24:17	1.29E-03	09:36:09
A4_3	E11	21	bact_strep	bact_strep	E	05:54:03	1.36E-03	09:58:29
A4_3	F11	22	bact_strep	bact_strep	E	16:53:41	5.64E-04	24:10:22
A4_3	G11	23	bact_strep	bact_strep	E	05:05:01	1.27E-03	09:30:15
A4_3	H11	24	bact_strep	bact_strep	E	17:33:19	5.49E-04	25:42:47
A4_3	A12	25	bact_strep	bact_strep	E	07:13:12	1.53E-03	11:59:17
A4_3	B12	26	bact_strep	bact_strep	E	05:39:28	1.24E-03	09:58:31
A4_3	C12	27	bact_strep	bact_strep	E	05:21:00	1.23E-03	09:46:06
A4_3	D12	28	bact_strep	bact_strep	E	05:24:47	1.31E-03	09:53:48
A4_3	E12	29	bact_strep	bact_strep	E	05:25:45	1.30E-03	09:53:03
A4_3	F12	30	bact_strep	bact_strep	E	05:18:55	1.35E-03	10:18:06
A4_3	G12	31	bact_strep	bact_strep	E	08:51:05	7.96E-04	15:27:13
A4_3	H12	32	bact_strep	bact_strep	E	19:16:24	5.80E-04	29:08:36
A4_4	A5	1	bact_pred_strep	bact_pred	E	17:45:39	6.99E-04	24:49:34
A4_4	B5	2	bact_pred_strep	bact_pred	E	27:42:28	-2.63E-04	21:17:59
A4_4	C5	3	bact_pred_strep	bact_pred	E	05:14:47	9.61E-04	10:11:27
A4_4	D5	4	bact_pred_strep	bact_pred	E	09:01:45	5.56E-04	16:51:48
A4_4	E5	5	bact_pred_strep	bact_pred	E	10:03:06	2.07E-04	17:25:14
A4_4	F5	6	bact_pred_strep	bact_pred	E	16:58:17	1.27E-03	21:02:37
A4_4	G5	7	bact_pred_strep	bact_pred	E	03:15:43	1.10E-04	05:59:24
A4_4	H5	8	bact_pred_strep	bact_pred	E	14:29:56	7.72E-04	20:51:56
A4_4	A6	9	bact_pred_strep	bact_pred	E	41:55:52	2.65E-03	44:14:38
A4_4	B6	10	bact_pred_strep	bact_pred	E	04:53:58	1.07E-03	09:40:17
A4_4	C6	11	bact_pred_strep	bact_pred	E	16:03:42	2.42E-04	20:45:55
A4_4	D6	12	bact_pred_strep	bact_pred	E	16:48:28	1.27E-03	21:25:38
A4_4	E6	13	bact_pred_strep	bact_pred	E	17:28:38	1.30E-03	22:07:37
A4_4	F6	14	bact_pred_strep	bact_pred	E	17:19:34	1.43E-03	21:31:06
A4_4	G6	15	bact_pred_strep	bact_pred	E	28:47:02	3.59E-04	33:46:40
A4_4	H6	16	bact_pred_strep	bact_pred	E	15:33:40	7.06E-04	22:21:22
A4_4	A7	17	bact_pred_strep	bact_pred	E	03:40:14	1.81E-04	06:06:43
A4_4	B7	18	bact_pred_strep	bact_pred	E	38:20:24	5.11E-04	41:50:03
A4_4	C7	19	bact_pred_strep	bact_pred	E	33:26:17	4.18E-04	37:43:13
A4_4	D7	20	bact_pred_strep	bact_pred	E	03:42:23	1.85E-04	10:50:43
A4_4	E7	21	bact_pred_strep	bact_pred	E	12:52:59	-3.42E-04	11:05:08
